Sentiment,News
neutral,kemira rd organization comprises approximately 750 people company said
neutral,latin america currently account approximately 40 sale tecnotree company president ceo eero mertano recently told bnamericas
neutral,lcs service cover whole life cycle software information system process modelling tailored software development hosting service solution management maintenance support
neutral,lieksaare oy earlier regarded control saarelainen oy individual shareholder shareholder agreement
neutral,liquid handling product include electronic mechanical pipette disposable tip well pipette maintenance calibration service research institution healthcare industrial laboratory
neutral,adpnews dec 23 2009 norwegian financial service group sparebank 1 gruppen osl sbgrp said board director appointed today jarle haug managing director claim collection subsidiary sparebank 1 gruppen finan
neutral,marathon estimate value remaining stake protalix 27 million
neutral,marimekko considering measure matter
neutral,metsaliitto sell 11 million b share neomarkka accounting 183 pct neomarkka equity 127 pct voting right
neutral,raw material come europe u paid euro u dollar sale take place ruble
neutral,motorola accounted 115 percent south korean handset market end april samsung held 55 percent lg electronics 19 percent according koreabased atlas research group
neutral,motorola inc united state came second shipment 2174 million unit 213 percent market share followed south korea samsung electronics co shipment 1180 million unit 116 percent share
neutral,mr jortikka president base metal division outotec oyj finland executive committee outotec
neutral,mr kr vasantha appointed managing director incap contract manufacturing service pvt ltd
neutral,mr doring eaton since 1989 acted business unit manager eaton power control business unit since january 2007
neutral,mr koistinen join nokia siemens network held various senior sale management business development position since 1997
neutral,mr mcdonald started evening set featuring hit solo career doobie brother year selection rb cover song met mixed result
neutral,change regarding virala oy ab ownership share tiimari taken place
neutral,financial detail deployment disclosed
neutral,financial pricing detail disclosed
neutral,planned closing date provided
neutral,service pricing detail disclosed
neutral,nordea bank ab publ hold 6000 alma medium share representing 0008 share capital voting right
neutral,nordstjernan used option buy another 224 stake salcomp share vote
neutral,nviro operates processing facility independently well partnership municipality
neutral,okmetic closed plant espoo early 2004 production line site moved okmetic plant vantaa finland texas usa
neutral,preliminary estimate hotel operate brand novotel
neutral,operating profit operation finland period review totaled eur 113 mn remaining 2005 level
neutral,customer include company energy process industry sector particular
neutral,key geographical market europe russian federation middleeast southafrica japan
neutral,outotec delivery cover engineering supply construction circulating fluid bed calcination plant capacity 1600 ton alumina per day
neutral,panostaja owns 6877 pct share capital voting right suomen helasto share following exchange share carried may 30 2007
neutral,payment acquired share made cash price per share eur 1 plus administration fee
neutral,pharmaceutical market czech republic global research data service published recently market analysis pharmaceutical market czech republic
neutral,pharmaceutical market italy global research data service published recently market analysis pharmaceutical market italy
neutral,previously company expected 2008 financial performance remain level 2008
neutral,profit tax totaled eur 121 mn
neutral,qpr processguide available system solution centralized storage management process content well standalone desktop version qpr processguide xpress
neutral,quartal oy owns 2094063 share satama interactive plc represents 519 per cent share capital voting right
neutral,renesas mobile europe ltd approximately 470 employee oulu
neutral,rihko started manage raisio benecol business summer 2006 heading tobacco company altadis european operation
neutral,rohwedder group automotive supply telecommunication electronics industry provider customer europe north america asia
neutral,rsa share closed 1569 p time going press
neutral,rubin say expects capman announce 12 additional transaction 2009
neutral,russia video international group hold controlling stake russian medium venture
neutral,since registration share subscribed directed share issue new number panostaja share voting right 41733110
neutral,stora enso business north america annual capacity 3 million ton employ 4350 people
neutral,stora enso receive 199 pct equity interest combined company
neutral,stora due release fourthquarter 2009 fullyear earnings feb 4
neutral,storengy gdf suez company dedicated underground storage natural gas
neutral,tekla group net sale 2006 approximately 50 million euro operating result 136 million euro
neutral,address also happens house italian megamart eataly meaning come kid going toy building
neutral,3c expo signature show dongguan supported dongguan municipal government every year featuring computer accessory software communication network product
neutral,acquired business main asset mobile authentication signing solution branded tectia mobileid provides authentication web email sslvpn m sharepoint tectia secure solution application resource
neutral,agreement includes application maintenance support service
neutral,agreement includes entire process managing mercator supply chain region company currently present
neutral,bank leasing arm nordea liising ended year profit 44 million euro
neutral,board established remuneration committee following member sari baldauf chairman tapio hintikka heikki westerlund addition board decided appoint nomination committee later stage
neutral,bond maturity five year part bank domestic bond program
neutral,building house product development test laboratory
neutral,business area net sale slightly 2m 2006
neutral,business development initiative north america headed lynn shanahan
neutral,business organised february 1 2011 way production design service combined one entity etteplan operation
neutral,business transfer take effect 1 january 2007 connection 47 employee transfer elisa daxtum continuing employee
neutral,center built kapuli district mantsala beside hankomantsalaporvoo road near new direct rail link lahti jarvenpaa
neutral,closing transaction took place today
neutral,closing transaction scheduled take place january 10 2008
neutral,combined capital fund expected eur 100mn150mn
neutral,combined company proforma net sale 140 mln euro 1889 mln operating profit 13 mln euro 175 mln 2006
neutral,committee proposes following remuneration monthly remuneration eur 5000 chairman eur 3500 deputy chairman eur 2500 board member
neutral,company eur2 8 bn asset count among five largest shareholder finnish insurer ilmarinen 434 varma 070 well finnish state pension fund ver 061
neutral,company also equipped sculptural complex rabochy kolkhoznitsa worker collective farmer moscow snow melting system
neutral,company distribute dividend 2005
neutral,company expects net sale whole 2007 eur 950mn1 000 mn
neutral,company net sale eur 108 million 2008 today approximately 120 employee finland estonia poland
neutral,company net sale eur 198 mn pretax profit eur 18 mn 2005
neutral,company 120 employee annual sale approximately eur16m
neutral,company annual turnover eur32 8
neutral,company involved sale financial product including insurance mortgage car personal loan financial brokerage equipment finance leasing
neutral,company operates four principal division consumer packaging office paper speciality paper well market pulp energy
neutral,company reported net sale 302 mln euro 4416 mln operating margin 16 pct 2006
neutral,company set service include digital printing printing preparation offsetprinting aftertreatment service send service
neutral,company transportation business conducted florida rock tank line southeastern transportation company concentrating hauling motor carrier liquid dry bulk commodity
neutral,company said 80 share holding company sold meadville holding limited hong kong listed parent company meadville group
neutral,company said operation sold newly established company cps gmbh present management plastic business coowner
neutral,composite body coated hard coating layer produced thermal spraying coating ground
neutral,connectivity unit 100 einvoice customer number annual transaction stand nearly one million
neutral,contract worth eur 1 million
neutral,contract value amount eur 24 million
neutral,credit cover approximately 70 ship price
neutral,customer local company etera mutual pension insurance co principal tenant unit medium company alma medium corp hel aln1v
neutral,customer forwarded site unknown logged first number
neutral,deal includes rental equipment related merchandise rental contract depot two employee company said
neutral,decision reflects underutilisation line produce nonwovens used medical wipe application well automotive industry
neutral,decision made whether group agrees import estonian meat meat product finland paper added
neutral,device would launched chinese market late 2006 company said
neutral,diameter protocol developed according standard ietf rfc 3588 ietf rfc 3539
neutral,divested activity net sale eur 1451 million 2009 operating profit eur 89 million
neutral,divested company part tietoenator business area government manufacturing retail
neutral,division also includes joint sale marketing controlling function unit
neutral,ea reng group posted sale approximately 84 million kroon 2007
neutral,ebrd using fund provide 216 million loan b portion 10 million euro syndicated two finnish commercial bank nordea bank finland plc pohjola bank plc
neutral,ebrd using fund provide 216 mln loan b portion 10 mln euro syndicated two finnish commercial bank nordea bank finland plc 77 mln euro pohjola bank plc 23 mln euro
neutral,energy sector accounted approximately 33 steel industry 57 transportation volume
neutral,enterprise value maritim food determined approximately eur15m
neutral,equipment ixonos acquires deal includes mechanical engineering hardware rf antenna measurement laboratory facility measurement audio camera display well device robot unit testing mobile device
neutral,equipment made vaahto plant hollola finland delivery scheduled first quarter 2009
neutral,estimated annual value frame agreement eur 50mn
neutral,estimated value deal usd 92 million
neutral,eur17m contract includes design construction work
neutral,executive said country brazil chile argentina mexico lead adoption business ethernet service segment brazil mexico early adopter carrier ethernet mobile backhaul
neutral,expanded company continue called newpage
neutral,expanded plant scheduled operational middle october 2009
neutral,expansion finalized autumn 2009
neutral,facility lettable area 19000 sq plot plant located ratasmaki business park purchased city forssa
neutral,figure include food export finland
neutral,figure includes change fair value property portfolio eur 262 million
neutral,filter tip cover volume range 011200 ál including new size 10 20 100120 200 300 1000 1200 ál volume capacity
neutral,final outcome right offering reported around 23 october 2009
neutral,firm build component mobile phone communication product
neutral,group posted net sale 353 mln euro 465 mln operating profit 760000 euro 10 mln 2005
neutral,group net sale 2007 eur683 6
neutral,group turnover 2006 eur 392 million operating profit eur 39 million
neutral,liquid handling segment offer laboratory equipment accessory including mechanical electronic pipette disposable tip used research institution university hospital well pharmaceutical food industry biohit brand
neutral,manufacture cpps undertaken existing export oriented unit eou wartsila factory khopoli near mumbai
neutral,market expect heineken sell hartwall whole part
neutral,significant capital expenditure item global enterprise resource planning erp project product development production machine
neutral,move carried transferring hkscan productionrelated property plant equipment well holding subsidiary associate company country hkscan finland
neutral,net sale healthcare trade business 2009 eur 1451 million eur 1552 million operating profit eur 89 million eur 79 million
neutral,net sale power plant business eur 7103 million 2005
neutral,nonrecurring cost caused talentum premedia business area restructuring amount 20 mln euro 27 mln included company financial result second quarter 2007
neutral,ongoing project tekla structure used vashi exhibition centre developed insteel engineer pvt ltdiivrcl infrastructure project ltd cidco
neutral,operation sold include manufacturing unit finland france poland turkey well sale unit germany lithuania
neutral,order also cover design service hardware software licence well maintenance service six year
neutral,order consists outsourced application management support planning tecnotree thirdparty application
neutral,order includes 48 ship crane delivered 12 container feeder built wenchong shipyard china
neutral,order value eur 69 mn consists design service hardware software licence
neutral,order also include highpower drive control seismic compressor
neutral,order 26 machineroomless kone monospace elevator would installed 2006
neutral,oulu plant employ approximately 120 people
neutral,percentage share voting right calculated proportion total number share registered trade register total number voting right related
neutral,pershare subscription price share subscribed option right eur 135
neutral,polish business employ 1000 people net sale eur 70mn 2007
neutral,portfolio comprises 118000 m2 leasable space vacancy rate roughly 5 let around 140 tenant two largest swedish government ericsson
neutral,proposal shareholder elect mr hannu krogerus board based long unrivalled experience knowledge matter related elcoteq
neutral,remainder revenue come technology agreement firm interdigital said
neutral,remaining amount funded debt danish bank said
neutral,reorganisation carried transferring hkscan corporation productionrelated property plant equipment finland well holding subsidiary associate hkscan finland oy holding company wholly owned hkscan corporation
neutral,report contains category level company brand share well distribution share information 2007 2008
neutral,segment company operates frozen food business seafood vegetable oil business grain trading business operation
neutral,selling consortium includes fund managed oko bank venture capital unit bio fund management finnish industry investment governmentowned investment group
neutral,solution installed usa support north american operation customer
neutral,stockmann department store total floor space 8000 square metre stockmann investment project price tag eur 12 million
neutral,study expected start 2008
neutral,tank delivered company currently building chemical tank farm antwerp northern belgium
neutral,term transaction remained undisclosed
neutral,total capacity factory approximately 100 engine year
neutral,total floor area plant expansion 29000 square metre
neutral,total investment 2006 2007 expected amount eur75m
neutral,total investment project approximately eur 36m
neutral,total value contract eur 8 million
neutral,total value two contract eur 21 million
neutral,transaction planned financed eur40m marketbased loan granted standard chartered bank hong kong
neutral,transaction value cad 15 million approximately eur 10 million
neutral,unit client mainly field specialist convenience good well textile shoe furniture business
neutral,value contract eur 27mn
neutral,value contract eur1 0 poyry headquartered vantaa finland provides consulting engineering service energy forestry infrastructure environment sector
neutral,value contract eur 25mn
neutral,value contract total usd12m
neutral,value contract eur 33 mn
neutral,value deal disclosed
neutral,value deal disclosed
neutral,value multiyear agreement eur 2mn year
neutral,value threeyear contract estimated eur40m
neutral,value kind order amount usually euro 2 3 million
neutral,webmarela application handle invitation quote quote comparison agreement purchase invoice inspection inventory management delivery
neutral,work include laying natural stone pavement installation underground heating surface water drainage system
neutral,previous share subscription 2004 stock option
neutral,new unit built cargotec state art manufacturing facility san antonio texas usa started operation 2009
neutral,could u time said
neutral,wood lacquered clock come stripy handcrocheted cover
neutral,see slide show newest product release fiskars
neutral,total value contract eur 10mn
neutral,tulikivi manufacture heatretaining soapstone ceramic fireplace well natural stone product utility ceramic
neutral,tyrvñinen opinion airline repeating time already however
neutral,agreement larox transfer 10 employee within engineering documentation related delivery project product maintenance finland etteplan january 1 2007
neutral,transaction agreement metsaliitto purchase 247 metsabotnia share upm 3 mreal
neutral,unit price straddle carrier vary eur700 000 eur900 000 company added
neutral,upmkymmene said indicated interest domestic consolidation
neutral,valmet automotive report net sale eur 85mn operating profit eur 8mn
neutral,veidekke headquartered oslo norway scandinavian construction property development group 6350 employee norway sweden denmark annual turnover nok16 4 bn
neutral,subscribe magazine
neutral,vianor sell tire car truck well range car part provides maintenance service
neutral,new arrangement customer responsibility become mainly regional
neutral,acquisition wireless modem unit approximately 1100 employee transferred renesas electronics corporation
negative,third quarter fiscal 2008 efore swung net loss eur 400000 versus net profit eur 200000 corresponding period fiscal 2007
negative,konecranes oyj kcr1v fh fell 55 percent 2051 euro biggest fall since june
negative,operating loss totaled eur 25mn compared profit eur 63mn corresponding period 2005
negative,production level agreed producer long time ago fall consumption lead loss
negative,return investment roi 41 compared 438 first half 2008
negative,total 165 mn passenger ship journey took place northern baltic sea 2007 slightly 165 mn 2006
negative,finnish medium group talentum issued profit warning
negative,finnish shipping company finnlines pretax loss totalled eur 65 mn third quarter 2009 compared profit eur 03 mn third quarter 2008
negative,finland city forssa said pay compensation food industry company hk ruokatalo atrium lye leak tap water occurred march 2008
negative,acando ab acanb s fell 89 percent 1335 kronor lowest close since dec 11
negative,according ceo matti perkonoja parent company hkscan company performance first quarter 2010 remained clearly level corresponding period 2009
negative,diluted earnings per share eps stood eur 025 versus eur 042
negative,finnish automation solution developer cencorp corporation omx helsinki cnc1v issued thursday 18 september profit warning third quarter 2008
negative,finnish communication electronics component supplier scanfil oyj tuesday said sale first half 2006 15 lower period year ago
negative,finnish technology company raute corporation omx helsinki rutav issued tuesday 23 september profit warning financial year 2008
negative,q1 2009 company operating loss totalled eur 03 mn compared profit eur 36 mn q1 2008
negative,last year 83 million passenger flew airline 4 percent 2007
negative,loss financial item totalled eur 97 mn compared profit eur 13 mn corresponding period 2008
negative,loss period totalled eur 156 mn compared profit eur 63 mn 2008
negative,operating loss amounted eur 09 mn first half 2006 compared profit eur 05 mn first half 2005
negative,operating loss pulp paper machinery unit eur 3mn september 2007 august 2008 compared profit eur 37 mn year earlier
negative,operating loss totaled eur 03 mn compared profit eur 22 mn corresponding period 2007
negative,operating loss totaled eur 08 mn compared profit eur 05 mn
negative,operating loss totalled eur 127 mn compared profit eur 177 mn first half 2008
negative,operating loss totalled eur 40 mn compared profit eur 86 mn second quarter 2008
negative,operating loss totalled eur 52 mn compared loss eur 34 mn corresponding period 20082009
negative,pretax loss totaled eur 117mn compared loss eur 65mn corresponding period
negative,pretax loss totalled eur 1623 mn compared profit eur 2535 mn 2007
negative,pretax loss totalled eur 499 mn compared loss eur 154 mn corresponding period 2008
negative,publishing sweden operating loss eur 11 mn q1 2009 compared profit eur 06 mn year ago
negative,company reported today operating loss eur0 1 net sale eur4 5 first quarter 2008
negative,cerberus capital management lpbacked printing paper maker newpage corp posted mixed secondquarter result casting cloud planned initial public offering
negative,finnish electronics manufacturing service em company elcoteq se posted net loss 664 mln euro 912 mln first half 2007 compared net profit 71 mln euro 98 mln period 2006
negative,finnish laboratory liquid handling diagnostic test system developer biohit oyj omx helsinki biobv issued tuesday 3 june profit warning financial year 2008
negative,finnish retail software developer aldata solution oyj reported net loss 117 mln euro 172 mln 2007 versus net profit 25 mln euro 37 mln 2006
negative,finnish textile clothing group marimekko oyj posted net profit 799 mln euro 104 mln 2006 compared 84 mln euro 109 mln 2005
negative,januaryjune 2010 diluted loss per share stood eur0 3 versus eur0 1 first half 2009
negative,october upm reported thirdquarter net loss euro86 million 110 million compared net profit euro120 million 2007
negative,operating loss amounted eur 07 mn compared profit eur 08 mn second quarter 2005
negative,operating loss nonrecurring item eur 09 mn compared profit eur 115 mn 2008
negative,operating profit margin 83 compared 118 year earlier
negative,operating profit eur 16 mn 2005 compared eur 59 mn 2004
negative,operating result showed loss eur 29 mn year showed profit eur 06 mn
negative,salcomp oyj finnish maker mobile phone charger monday posted eur1 49 million loss second quarter compared 170 million profit period previous year
negative,scanfil also issued profit warning
negative,scanfil issued profit warning 10 april 2006
negative,operating loss amounted eur 08 mn compared profit eur 39 mn year earlier
negative,real estate company posted net loss ó x201a ¼ 593 million ó x201a ¼ 021 per share compared net profit ó x201a ¼ 31 million ó x201a ¼ 011 per share corresponding quarter 2007
negative,tietoenator 113 pct 1838 extending recent low last week secondquarter report dealer said
positive,operating profit excluding restructuring cost grew eur 445 million eur 317 million operating profit including restructuring cost showed even larger growth eur 385 million eur 74 million
positive,china based operation enable u fully leverage resource expertise wireless solution also strengthen capability offer industryleading product customer china
positive,cost cutting measure produced around eur70m saving past nine month dampened airline loss finnair said
positive,consolidated operating profit excluding oneoff item eur 306 mn eur 296 mn year earlier
positive,ebit excluding nonrecurring item estimated increase 2009
positive,operating profit excluding nonrecurring item increased 27 eur 819 mn eur 644 mn corresponding period 2008
positive,cash flow business operation totalled eur 04 mn compared negative eur 155 mn first half 2008
positive,cash flow operation totalled eur 271 mn compared negative eur 083 mn corresponding period 2008
positive,cash flow operation totalled eur 74 mn compared negative eur 686 mn second quarter 2008
positive,ebit excluding nonrecurring item totalled eur 678 mn eur 381 mn
positive,finnish energy company fortum oyj said november 13 2007 granted environmental permit build biofuelfired combined heat power chp plant vartan harbor eastern stockholm
positive,nokia 012 pct 1670 eur kicking morning negative territory
positive,return investment 50 compared negative 41 2009
positive,thus method cut working cost fasten planning building process
neutral,copying republication redistribution afx news content including framing similar mean expressly prohibited without prior written consent afx news
neutral,company reported profit 800000 euro 12 mlnon sale varesvuo partner subgroup loss 400000 euro 623000 caused sale program production subsidiary oy filmiteollisuus fine ab
neutral,extracted filtrate high clarity dried filter cake meet required transport moisture limit tmlsfor ore grade
neutral,split number k share 9 540 000 number share 26 885 540
neutral,established 1987 srv group private finnish construction concern operation finland baltic country russia
neutral,initial estimated total value contract 250 000 euro excluding vat
neutral,nokia capcom announced resident evil degeneration released ngage later year
neutral,ollipekka laine appointed chairman erkki pehulehtonen vice chairman board
neutral,risk exposure nonlife insurance moving 12month expense function nonlife insurance excluding expense investment management expense service rendered nonlife insurance investment portfolio allocatio
neutral,issue came connection discussion local municipality concerning sale water industrial facility
neutral,purchase price paid cash upon closure transaction scheduled april 1 2009
neutral,term condition stock option scheme 2008 available company internet page wwwsanomacom
neutral,tieto service also used send process receive material related absentee voting
neutral,trading code eli1v number share 99483 priceshare gratuitous transfer elisa hold total 10435023 share
neutral,total 1800000 stock option issued 2003 stock option scheme
neutral,finnish publishing printing group ilkkayhtymñ introduced staff smoking ban beginning 2007 company three newspaper
neutral,finnish stockmann group mail order unit hobby hall launched trial marketing campaign russia
neutral,alpina sport lebanon new hampshire usa based distributor eg alpina ski shoe ski exel ski pole start ski wax also peltonen crosscountry ski
neutral,among scandinavian company present st petersburg also named swedish concern ncc implement project field asphalt production road housing construction project swedish krona
neutral,international conference call audio webcast concerning financial result januarymarch 2010 begin 1400 eet
neutral,atrium said offer would give swedish company continued ownership control slaughtering cutting operation
neutral,aug 17 2010 curbed delivered newstex latest racked covering shopping retail sidewalk
neutral,bertrand sciard vice chairman board director aldata solution since april 2007
neutral,bovine slaughtering cutting kuopio facility transferred kauhajoki slaughterhouse
neutral,huhtamaki rigid plastic consumer good operation mainly europe separated new reporting segment 1 january 2009
neutral,kesko previously published stock exchange release concerning deal 7 february 2007
neutral,le ten people face pension agreement
neutral,mr kari stadigh carry chairman board mr matti arteva vicechairman
neutral,neste oil refinery combined crude oil refining capacity approximately 260000 barrel day
neutral,new chairman board director mr chaim katzman give presentation answer question
neutral,panostaja oyj board also decided organisational meeting held upon completion agm implement agm decision concerning board member fee paid share way share transferred quarterly basis date following publication quarterlyannual report
neutral,rapala fishing frenzy 2009
neutral,resident access block planned aleksandri street
neutral,sanoma announced stock option scheme 2008 19 december 2008
neutral,shortterm license game cost little 3 purchasing game outright cost much 10 15
neutral,adjustment concern staff specialty paper fiber composite segment
neutral,appointment force new ceo appointed
neutral,authorisation force end next annual general meeting repeal authorisation acquire share given general meeting held april 4 2007
neutral,business gross written premium eur152 4 915 2000 net combined ratio 133 175 staff total office uk germany benelux
neutral,chilled meat product category led meat fish poultry market finland accounting share 314
neutral,company continuous need alloy nickel ferrochrome molybdenum manganese production said talvivaara
neutral,contract also includes cutting edging wagon part ruukki steel service centre seinajoki raahe southwestern finland delivered vr welding assembly
neutral,copying republication redistribution afx news content inculding framing similar mean expressly prohibited without prior written consent afx news
neutral,cosmetic collection includes eye shadow face powder lip gloss mascara accessory
neutral,e7 smartphone available rs35 000 per handset across india nokia india vicepresident managing director shivakumar told reporter
neutral,exercise originated finland early 1930s training method crosscountry skier
neutral,first phase logistics complex envisages completion 70000 sq logistics premise gatehouse building november 2008
neutral,gross area eight house 12167 m2
neutral,gross area innova 2 project 10000 sq 107600 sq ft
neutral,interim report first quarter published may 8 2009
neutral,mill raw material need increase 100000 m3 wood
neutral,negotiation concern personnel cencorp corporation singulase oy whole finland sweden company said
neutral,negotiation concern plant department producing winded roving employ 10 people
neutral,new apartment block going close city center explained chairman board yit ehitus priit sauk
neutral,redesigned crushing circuit operation since start september overall production rate weekly basis excess average 40000 tonne day
neutral,scheme teliasonera altimo practically identical except involves merger stake vimpelcom kyivstar
neutral,share subscription period c option commence 1 september 2008 expire 31 march 2011
neutral,share subscription period expire 30 september 2007
neutral,subscription period amer sport 2002 warrant scheme end 31 december 2007
neutral,term condition stock option scheme 2004 available group website
neutral,transaction included also transfer lease agreement concerning manufacturing premise employment agreement related operation
neutral,utility also provide service related electricity management hedging trade risk management reporting
neutral,trying deal slavery different perspective balance story say deramus formerly writer detroit free press detroit news
neutral,biggest challenge make piece look raw hansen said
neutral,license agreement nokia corp part expires april 9 2007
neutral,2001 agreement expired earlier month
neutral,split company would 26885540 series share 9540000 series k share
neutral,boomeranger boat oy specialises boat building design manufacture sell customised rigid inflatable boat rib primarily baltic sea market
neutral,currently quarterly applied surcharge differ significantly actual market price
neutral,filmiteollisuus fine ab transferred talentum oyj form subsidiary
neutral,helsinki afx salcomp mobile phone charger manufacturer said appointed markku hangasjarvi new ceo following resignation mat eriksson
neutral,hk ruokatalo produce many turkey product cold cut
neutral,however broker rating stock differ
neutral,mursula said tried gather macroeconomic perspective see malaysia
neutral,niklas skogster employed abb group various position concerning development operation
neutral,beer differ slightly mainstream beer
neutral,company operates u division lisle ill
neutral,deal cover stockmann auto oy ab sale aftersales service concerning volkswagen audi helsinki espoo vantaa
neutral,equipment designated bollore africa logistics terminal societe dexploitation du terminal de vridi setv abidjan ivory coast delivery scheduled start march 2010
neutral,floor area yliopistonrinne project 7900 sq building gross area total 12800 sq total 251 facility let
neutral,floor area yliopistonrinne project 7900 sq 85030 sq ft building gross area total 12800 sq total 251 facility let
neutral,measure result statutory joint negotiation employee started february concerned operation country
neutral,product range includes marinated olive cold cut pate example
neutral,term condition year 2003 stock option scheme published stock exchange release 31 march 2003
neutral,action follows personnel negotiation concerning elcoteq se finnish branch elcoteq finland oy elcoteq design center oy
neutral,unbelievably company make fiskars corporation formed 1649 dutch merchant named peter thorwoste given charter establish blast furnace forging operation small finnish village fiskars
negative,uncertainty cloud longterm outlook
negative,20 october 2010 finnish environmental management company lassila tikanoja oyj hel lat1v lt said monday expects operating profit excluding nonrecurring item whole 2010 slightly lower 2009
negative,according finnish petrol station chain st1 managing director kim wiio company forced make purchase rising price first half 2008 consumer price going almost daily due competition
negative,finnair said cancellation flight would cause daily loss x20ac 25 million u 3 million
negative,food sale totalled eur 3235 mn october 2009 representing decrease 55 october 2008
negative,raute reported loss per share eur0 86 first half 2009 eps eur0 74 corresponding period 2008
negative,move triggered weak demand forestry equipment uncertain market situation
negative,situation coated magazine printing paper continue weak
negative,copper lead nickel also dropped hbos hbos plummeted 20 703 penny saying yearó
negative,strike finnair estimate incur net loss eur2m eur2 5 per day
negative,earnings per share eps dropped eur 021 eur 031
negative,finnair passenger load factor measure number sold seat share available seat dropped 13 percentage point 767 september
negative,frost sold share 19 million 6067 12 per share compared friday high 1133 low 1014
negative,glaston net profit third quarter 2007 dropped 24 mln euro 35 mln 35 mln euro 51 mln corresponding period 2006
negative,lt net profit whole 2010 dropped eur 36 million eur 45 million 2009
negative,lassila tikanoja operating profit excluding nonrecurring imputed item second quarter eur11 3 eur13 8 year ago
negative,net cash flow operating activity negative eur 31 mn compared eur 233 mn corresponding period 2009
negative,net cash operating activity negative eur 03 mn compared eur 309 mn 2009
negative,net sale dropped 6 yearonyear eur 119 million
negative,net sale eaten weak u dollar
negative,nordic bank already write sizable loan latvia swedbank nordea dnb seb reporting combined loss excess 135 billion period 2007 2010 backdrop near economic meltdown latvia
negative,okmetic expects net sale first half 2009 le 2008
negative,operating profit excluding nonrecurring item totaled eur 02 mn eur 08 mn corresponding period 2006
negative,operating profit excluding nonrecurring item totalled eur 10 mn eur 16 mn
negative,operating profit excluding nonrecurring item totalled eur 22 mn eur 27 mn corresponding period 2008
negative,operating profit excluding nonrecurring item amounted eur 406 mn eur 573 mn yearonyear
negative,operating profit excluding nonrecurring item eur 78 million compared eur 112 million
negative,relation city damaged comment mr ashley criticising city investor analyst cry baby
negative,reported operating margin negative 59
negative,swedbank share hardest hit swedish bank ongoing international financial crisis
negative,currency effect 30 pct 20 mln euro 313 mln negative impact revenue
negative,period sale dropped eur 306 million eur 383 million according interim report released today
negative,therefore company 2005 result remain weaker 2004
negative,vaisala net profit third quarter 2007 dropped 30 mln euro 43 mln 68 mln euro 98 mln period 2006
negative,implementation program negative impact 2006 2007 earnings mr meiklejohn said
negative,survey conducted taloustutkimus sampo life show company badly prepared losing key staff member
negative,agricultural newspaper maaseudun tulevaisuus 318000 reader representing decrease 6
negative,1411 cet arcelormittal lost 726 eur 1738 euronext paris coming lead bluechip faller
negative,cash flow operation januarydecember 2008 negative eur 181 mn compared eur 390 mn corresponding period 2007
negative,eps dropped eur0 2 eur0 3
negative,kone share dropped 41 percent x20ac 43 u 5577 helsinki
negative,eu commission said earlier fined thyssenkrupp united technology corp otis schindler ag kone oyj total 9923 mln eur alleged cartel activity lift market going back twelve year
negative,period sale dropped eur30 6 eur38 3 according interim report released today
negative,yit lodged counter claim neste oil totaling eur25m primarily based work carried contract additional cost incurred due prolongation project
positive,stable outlook reflects nokia strong market position global mobile handset market strong cash flow generation conservative balance sheet said raab
positive,financing arrangement enable company ensure line treasury policy sufficient financial instrument disposal potential capital requirement
positive,efficiency improvement measure 20 january 2010 finnish stationery gift retailer tiimari hel tii1v said today continue improve operational efficiency focusing profitable core operation
positive,efore result last quarter showed even faster improvement company managed better source component
positive,technical indicator stock bullish sp give nok positive 4 star 5 buy ranking
positive,restructuring creates efficient organization increased operational focus stable profitability lead efficient production said bo annvik head specialty stainless
positive,delighted move say morna cowie coowner double size current shop lovely feel
positive,long unprofitable period food division posted profitable result speaks healthier cost structure new approach business operation rihko said
positive,earnings per share higher 048 037 year ahead market consensus 040 eur
positive,29 september 2010 finnish waste management recycling company lassila tikanoja expands operation russia introducing recently completed recycling plant city dubna near moscow
neutral,method system controlling hard disk drive using multimediacard physical interface invented marko ahvenainen ruutana finland
neutral,10000odd square metre plot stockmann bought nevsky center shopping center located nevsky prospect st petersburg high street next vosstaniya square underground station immediate vicinity moscow station
neutral,typically transmission power level decreased interference noise predefined value
neutral,sukhraj dulai 2900 block boni sue court culdesac city north side started vehicle went inside house 8 tuesday leaving garage door open
neutral,typical enduses include roof structure flooring wall ceiling nonvisible structure vehicle packaging box construction site structure fencing shelter formwork limited number concrete pourings
negative,tallink silja attribute significant drop problem booking system taken operation october sale trailer ferry sky wind route stockholm riga passenger helsinkistockholm route
negative,adjustment fall price level contrast le effective
negative,17 march 2011 goldman sachs estimate negative prospect norwegian mobile operation norway telenor asa osl tel sweden teliasonera ab sto tlsn short term
negative,based first quarter result existing order backlog new order prospect company expects fullyear sale contract 25 2008 gross margin stay healthy level operating profit margin lower 2008 due lower sale volume
positive,key shareholder finnish service provider tietoenator oyj friday rejected hostile eur1 08 billion 167 billion offer buyout shop nordic capital giving new life possible counter offer blackstone group lp norwegian telecom telenor asa
neutral,answer question many visitor conversation get big team problem setting social medium channel
neutral,biotie northamerican licensing partner somaxon pharmaceutical started phase iiiii clinical study patient suffering pathological gambling pilot phase ii study nicotine addiction smoking cessation
neutral,24hour news try icis news wwwiciscom click trial icis new
neutral,wore black beanietype cap black jacket
neutral,product low salt fat content
