Sentiment,News
neutral,presentation material viewed company website english conference
neutral,previous offer 34 voting right 123 capital
neutral,price gmo soy 5 7 lower nongmo
neutral,price stainless steel also rose europe
neutral,process product order installation separationfiltration equipment three natural gas pipeline project china south america saudi arabia
neutral,product advisory apply nokiabranded battery company said
neutral,project also implies underground parking lot 56 vehicle
neutral,property purchased swedish private equity real estate firm niam goldman sachs whitehall street real estate fund
neutral,proposal board director make annual general meeting attached whole release
neutral,proposed consolidation activity impact approximately 30 position
neutral,purchase price disclosed
negative,reduction notice applied 17 people
neutral,reduction concluded autumn 2010
neutral,reduction implemented immediately beginning october 2009
neutral,reduction implemented mainly course first half 2009
neutral,repo rate gradually reach 2 end 2010 according nordea economic outlook
neutral,report profile 158 company including many key niche player including major nonwovens manufacturer ahlstrom corporation asahi kasei corporation buckeye technology inc ei
neutral,report emailed within 2 business day order
neutral,rme telcontar enables handset calculate best route includes support userdefined route feature navigability multimodal routing via foot ferry
neutral,sale food potato business part raisio plan streamline clarify business operation
neutral,sale price disclosed
neutral,sale price disclosed
neutral,second variant offer complete final finishing selected apartment foreign high quality material finland denmark germany france
neutral,secondary antenna also used reception high power signal radar calibrate transmission channel radar
neutral,segu company pkc polish unit form business servicing western european market annual sale hundred million 2500 employee finnish company ceo harri suutari said
neutral,seller include 40 shareholder including intellibis management employee investor
neutral,seller eos innovationsmanagement group private individual
neutral,seller founder company
neutral,serial bond part plan refinance shortterm credit facility
neutral,share capital basware corporation 11720829
neutral,share capital biotie therapy corp constitutes 90211860 share aggregate number voting right attached share amount 90211860
neutral,share sale foreign finnish investor expected raise euro300 million u 380 million
neutral,share subscription period stock option 2007a 1 april 2010 31 march 2012
neutral,share represented 4998 total share capital 214 total voting right
neutral,share shall acquired according rule nasdaq omx helsinki otherwise according rule related acquisition company share
neutral,share subscribed eligible trade following day registration
neutral,size cider bottle remain unchanged
neutral,solution expanded include ground staff task
neutral,start negotiation relating glaston efficiency program announced october
neutral,study expected provide proof pharmacodynamic activity human corroborate safety profile establish dose range therapeutic study
neutral,subject project provide company like software programming consultancy service computerrelated service data service computer support consultancy service internet service etc
neutral,swedish player became majority owner ucell mid2007
neutral,talk involved food ingredient division well group service function company said
neutral,technology park built near st petersburgbased pulkovo airport
neutral,technology become available business fourth quarter nokia said
neutral,tecnomen convergent charging solution includes functionality prepaid postpaid billing charging rating voice call video call raw data traffic type content service mobile fixed network
neutral,tekla structure 16 installation built according microsoft requirement window 7 certification company added
neutral,total number voting right 74612523
neutral,total restructuring cost expected eur 30mn eur 135 mn booked december 2008
neutral,total service concept also includes technology service raute support customer throughout entire life cycle investment
neutral,total size complex around 25000 m2 project constructed stage
neutral,total value delivery eur65m
neutral,total value order placed aspo marine transportation subsidiary esl shipping oy eur 60 million usd 775
neutral,train expected cross russian territory 9 day reaching vostochny port
neutral,transaction cover building lot 46763 sq factory building 19631 sq since autumn 2007 scanfil discontinued production operation oulu facility partly leased party
neutral,transaction expected finalized dec 2009
neutral,transaction subject final agreement party approval decisionmaking body approval finnish competition authority
neutral,transaction announced september 29 pohjola insurance agreed pay eur 80 million usd 1063 cash pohjantahti
neutral,turbine expected launched end 2012
neutral,use validation rule base enables verifying processing rule base managed different administrator fulfil set requirement
neutral,value order eur 30mn
neutral,value order around eur 100 million
neutral,value order eur 25 mn
neutral,value order eur 4mn
neutral,value order eur 700000
neutral,value order nearly eur400m
neutral,value order usd 22 mn
neutral,value order usd 23 mn
neutral,value order eur 25mn
neutral,value order eur 70mn
neutral,value order eur 10mn
neutral,value order eur 25mn
neutral,value total investment eur 600mn
neutral,webcast may followed online company website wwwruukkicominvestors
neutral,venture recently agreed buy motorola wireless network business 12 billion deploy lightsquared national 4g network
neutral,vessel largest fastest ropax vessel world built fincantieri
neutral,whitehall street real estate fund invest real estate real estate related asset principally acquisition real estate company real property mortgage loan
neutral,volume investment two phase project estimated usd 300mn eur 21503 mn
positive,volume expected increase next year
neutral,world glass coming egypt invite visitor around world attend glass world exhibition 2009 register wwwglassworldexco
neutral,name yet released
neutral,substitute ac drive
neutral,seem enough hour day pekkarinen
neutral,return flight stuttgart every morning well evening departure thursday friday sunday
neutral,therefore phase iii research conducted abbott
neutral,include software development internet mobile telephone content communication valueadded software financial service security application system integration electronics ebrd informed
neutral,include software development internet mobile telephone content communication valueadded software financial service security application system integration electronics
neutral,module product available trial 3q07 volume delivery 4q07
neutral,section put place form loadbearing steel structure bridge say sami eronen senior vice president infrastructure northern europe ruukki construction
neutral,used control speed electric motor used industry municipal engineering power generation using renewable energy
neutral,sunk depth 360380 metre fixed bottom mud vacuum
neutral,amount included pensionable salary
neutral,corrensponds 4628 percent okmetic share capital voting right
neutral,corresponds 681 percent okmetic share capital voting right
neutral,includes eur 395 mn change fair value investment property
neutral,done domestically neighboring market organically acquisition
neutral,would huge process
neutral,new production line novator mill veliky ustjug vologda oblast sveza change current 15 15 birch plywood production targeting domestic market produce 15 30 overlaid birch plywood global market
neutral,nordic exchange omx offer access approximately 80 percent nordic baltic security market
neutral,tiimari registered share capital 16474755 share per today
neutral,tikkurila division kemira group control 23 russian market field owns st petersburg paint producer tex
neutral,tn mean handset support teliasonera telia navigator global positioning system service
neutral,treatment product usa canada mexico australia brazil today global research data service going publish several market analysis market water treatment product selected country
neutral,two contract turntable anode vibrocompactors delivered gansu hualu aluminum co ltd another unnamed costumer
neutral,tyrvaan sanomat published twice week tyrvaan sanomat oy appears sastamala kiikoinen
neutral,usbased corp talk scandinavian telecom company teliasonera sell stake uzbek cellular operator coscom executive coscom told interfax
neutral,uncertainty still exist however
neutral,contract ericsson double number radio base station elisa network coming year
neutral,deal know pay sek90m usd12 8 meur8 6 cash stock
neutral,plan cs worked together public policy management institute ppmi partner building total area 10000 square meter built territory first phase
neutral,unilever turun sinappi made sweden hold 40 market
neutral,union company official return call yesterday
neutral,upm talking myllykoskió creditor bank nordea sto nda nordic investment bank danske bankó cph danske sampo bank deal paper said
neutral,upm aim secure botnia strategic development investment
neutral,upon completion transaction metso stake amount 60
neutral,upon establishment plan directed approximately 20 person
neutral,vacon recently announced plan build north american headquarters 5 business park chambersburg
neutral,vaisala headquartered helsinki finland develops manufacture electronic measurement system meteorology environmental science traffic industry
neutral,vaisala present weather detector measure visibility 20 km well precipitation type intensity
neutral,water treatment product australia today global research data service going publish market analysis market chemical water treatment product australia
neutral,taking marimekko distinctly significant scale
neutral,think
neutral,negotiation started neste oil anticipated 450 people would affected
neutral,product manufactured finland also packed country
neutral,give bedroom cool makeover summer
neutral,virala oy ab allocated board director amount eur 19 million eur 025 million lower maximum announced 12302010
neutral,five different game mode coop tournament 4 player splitscreen multiplayer mode player much fun would actually fishing
neutral,sale 127 billion last twelve month ending october 2010 9200 store 35 state dollar general nation largest small box discount retailer
neutral,u federal government putting stake ground vendor customer focused meeting deadline
neutral,company exit contract manufacturing service segment
neutral,von koskull oversee new unit nordea brings together corporate merchant banking financial institution capital market product division
neutral,votorantim celulose e papel vcp part votorantim group major brazilian conglomerate
neutral,yit acquired investment right 10000 square metre residential project yaroslavl 16400 square metre project moscow
neutral,yit corporation sept 24 2007 1330 corporate release stock exchange release yit capital market day london sept 26 2007 wednesday september 26 2007 yit hold capital market day investor analyst london
neutral,yit kausta build commercial residential highrises virsuliskes area
neutral,alone
neutral,munich 14 january 2008 bavaria industriekapital ag closed acquisition elcoteq communication technology gmbh offenburg germany approval th
neutral,cash flow operating activity investment eur 08 12 million
neutral,cash flow operating activity investment eur 76 million eur 25 million
neutral,christine idzelis eqt partner shed salcomp swedish financial investor eqt partner selling majority stake mobile phone charger manufacturer salcomp oyj nordic investment company nordstjernan ab
neutral,profit tax eur 1059 827 million
neutral,group cumulative sale review period eur 482 million eur 531 million 192007 profit tax eur 12 14 million
neutral,group profit tax eur 02 78 million
neutral,group sale period eur 316 million eur 366 million 162007 profit tax eur 02 13 million
neutral,compagnie de financement foncier issue benchmark 10 year covered deal euro
neutral,company continued development fully human antibody vap1 antibody program
neutral,profit tax eur 577 111 million
neutral,westpac banking corp issue benchmark 3 year frn deal euro
neutral,pension insurance company required diversify put much one asset class
neutral,lemminkainen talo oy lahti office significant logistics business premise constructor
neutral,marimekko aim expand distribution network primarily increasing number concept store shopinshops
neutral,marimekko operates industry change business climate reflected consumer demand
neutral,year color orange become synonymous quality
neutral,enterprise value fray bentos pulp mill forestal oriental total approximately euro1 6 billion upm said
neutral,new unit major investment finnish medium scene
neutral,development partly reflect government higher activity field dividend policy
neutral,agreement direct result lcc strategy plan announced earlier year said dean douglas lcc chief executive officer
neutral,could u
neutral,selling information system development business finn
neutral,group 120 volunteer made digicel employee manage distribution next week distribute 19000 tent 150 organization digicel haiti ceo maarten boute said
neutral,come decision based preliminary economic operational environmental finding karvinen said
neutral,1 april 2011 finnish machinery rental company ramirent oyj hel rmr1v said today acquired asset sector player stavebni doprava mechanizace sdm czech republic undisclosed sum
negative,18 march 2010 leakage gypsum pond detected today talvivaara mine
positive,7 march 2011 finnish company digia oyj hel dig1v announced today agreement mobilephone major nokia oyj hel nok1v acquire commercial licensing service business related nokia qt technology
neutral,8600 time investment fully leased several tenant
neutral,filter used preprocess packet determine need processed processor network device
positive,profit still target
neutral,spokeswoman italian fashion house declined comment settlement
neutral,total eur73 7 provided secured senior threeyear debt syndicate involving pohjola bank hel poh1s finnish arm nordea bank ab sto nda sampo bank hel samas
negative,total 140 job reduced raahe steel work
neutral,total 15000 new citycon share nominal value eur 135 per share subscribed 17 23 march 2006 exercising abc option based company stock option plan 1999
neutral,total six polled analyst rated mreal two gave buy accumulate three gave hold one gave sell
neutral,abn 59 087 901 620 represent 510 voting right share capital citycon oyj
positive,according finnish aktia bank managing director jussi laitinen bank aim triple number customer finland next five year
neutral,according finnish financial service group sampo ceo bjârn wahlroos danish danske bank acquisition sampo bank eur 4bn largest cash deal finland economic history
neutral,according finnish lñnnen tehtaat ceo matti karppinen lñnnen tehtaat sold majority feed grain business quickly start look acquisition
neutral,according finnish scanfil founder chairman board jorma j takanen company look growth abroad
neutral,finnish property investment company citycon expand refurbish àkersberga shopping center stockholm sweden
neutral,nonrecurring item eur 177mn profit amounted eur 20mn
neutral,acquisition basware preliminary pro forma net sale 2005 amount eur 526 mn preliminary pro forma operating profit amount eur 71 mn
neutral,sale outokumpu share technology unit reduced 1220 percent
neutral,transaction danske bank becomes equal player nordic bank group nordea nordic country
neutral,ahlstrom headquartered helsinki finland global company involved development manufacture marketing high performance fibrebased material
neutral,ahlstrom headquartered helsinki finland global leader development manufacture marketing high performance fibrebased material
neutral,ahlstrom corporation anne pirila director financial communication distribution helsinki stock exchange main medium ahlstrom brief ahlstrom leader development manufacture marketing high performance fiberbased material
neutral,ahlstrom corporation seppo parvi cfo distribution main medium wwwahlstromcom ahlstrom brief ahlstrom global leader development manufacture marketing high performance nonwovens specialty paper
neutral,ahlstrom corporation stock exchange announcement 722007 1030 total 56955 new share ahlstrom corporation subscribed option right company stock option program 2001 ii 2001
neutral,aldata solution global company engaged supplier consumer business process optimization announced detail dollar dinosaur program
neutral,aldata solution oyj thomas hoyer cfo information aldata solution oyj thomas hoyer cfo tel 358 45 670 0491 aldata brief aldata solution one global leader supply chain software retail wholesale logistics company
neutral,alexandria va march 20 patrik flykt timo alakoski helsinki finland tapio suihko nadarajah asokan espoo finland developed method mobility support internettype protocol traffic communication system
neutral,alexandria va nov 19 erkki aho elimaki finland developed method apparatus conjunction shoe press
neutral,alexandria va nov 5 risto kontturi rajamaki finland jari ylinen hyvinkaa finland developed automated transportation system usercontrolled transport selection
neutral,depends financing
neutral,almost two third olvi net sale come outside finland
neutral,also cba issue benchmark 10 year fixed rate deal euro
neutral,amanda capital investment 22 private equity fund 200 unquoted company mainly europe
neutral,among industrial stock metso added 053 pct 4004 eur wartsila b 077 pct 4787 eur rautaruukki k 108 pct lower 3756 eur
neutral,among paper issue stora enso r little changed 008 pct 1203 eur upmkymmene 048 pct higher 1877 eur mreal b added 050 pct 399 eur
neutral,android app coming soon
neutral,apple spokeswoman said company declined comment
neutral,analyst surveyed thomson financial expected revenue 69 million quarter
neutral,around 250 reduction implemented pension arrangement
neutral,around 50 percent world roro fleet 25 year old need scrapped environmental reason
neutral,consequence merger number administration personnel factory reduced six
neutral,result number personnel finland reduced 158
negative,result 20 person longer needed
neutral,much biomass used sourced locally rest plant fuel need met peat
neutral,part transaction äñnekoski paper mill remained mreal ownership continued galerie art production sappi longterm contract
positive,aspo plc stock exchange announcement may 4 2006 1000 increase share capital aspo plc totaling eur 112560 registered today
neutral,aspo group structure business operation developed persistently without predefined schedule
neutral,aspocomp group headquartered helsinki finland develops interconnection solution electronics industry
neutral,based helsinki finland ramirent branch 13 nordic central eastern european country
neutral,based 2005 calendar year combined company eur15 8 bn pro forma annual revenue expected start operation 60000 employee
neutral,bavaria industriekapital ag 2006 revenue eur 333 million ebitda eur 51 million
negative,biohit said reduce number leased personnel 10 lay 10 personnel
neutral,bm4 middle layer headbox equipped dilution control system
neutral,boomerang boat net sale eur 41 mn made operating profit eur 04 mn 2006
neutral,end 2006 number joint branch office total 170
neutral,cameco typically price sale contract using 4060 ratio fixed price spot price
neutral,capman stockholmheadquartered private equity firm held first close second private equity real estate fund continues push property sector
neutral,cargotec business area also include container handling solution business area kalmar marine cargo handling offshore load handling solution business area macgregor
neutral,cargotec sale totalled eur 34 billion 2008 employ approximately 11000 people
neutral,cargotec also move hallbergivarsson service installation business roof service center kalmar macgregor solution gothenburg
neutral,citigroup inc nyse c deutsche bank nyse db pohjola bank lead manager sale
neutral,coffee served starting 1430 eet well event
neutral,combined net sale 2006 27 million ebitda 137 million
neutral,combined basware enterprise purchase pay portfolio provides high level automation procurement invoice workflow
neutral,commenting deal shane lennon svp marketing product development gypsii said
positive,comparable net sale expected increase 10 2008 line group target
neutral,componenta production line similarsized product karkkila finland weert netherlands orhangazi turkey combined output approximately 100000 tonne net sale eur 135 million 2007
neutral,componenta also offer fiveyear subordinated loan subscription public
neutral,c cabot main consumer czech slovak market tire producer barum continental matador continental
neutral,curator divided material eight theme
neutral,currently 95 trainer house revenue attributed finnish market
neutral,currently company us eight similar reach stacker four empty container handler konecranes
neutral,currently alfred palmberg putting finishing touch one finland biggest ever replumbing bathroom refurbishment project also district vuosaari
neutral,currently glaston employ approximately 1500 person
neutral,currently operates fleet eight carrier well nine pusher barge
neutral,customer include hotel restaurant well wholesaler retailer
neutral,customer wave card front reader make payment similar touch go card used transport system
neutral,delivery start second half 2007 startup mill scheduled 2008
neutral,delivery expected take place later month
neutral,deutsche beteiligungs well private equity fund manages first bought 75 mce secondary buyout white plain ny financial investor andlinger co 2007
neutral,earnings per share eps 2005 amounted loss eur1 26
neutral,earnings per share eps first quarter amounted loss eur0 20
neutral,economic development china longer taking place east coast shanghai area vauramo say
neutral,eero katajavuori currently group vice president human resource take yearlong sabbatical starting october 1 2010
neutral,elcoteq expects net sale last quarter 2010 level third quarter
neutral,elcoteq global service offering cover entire lifecycle product product development aftermarket service
neutral,enp newswire 22 march 2011 release date 21032011 total 13000 talvivaara mining company plc new share subscribed period 1 january 2011 28 february 2011 company stock option right 2007a
neutral,eq bank forecast olvi net sale eur 67mn second quarter 2009 operating profit eur 64 mn
neutral,established 1989 capman manages nordic buyout mezzanine technology life science real estate fund approximately euro 3 billion 4 billion total capital
neutral,eur 1524 mn net interest income
neutral,exel board director propose dividend 02 euro 03 per share 2006 annual general meeting april 19 2007
neutral,financing project come mainly china
neutral,finnish component supplier componenta corporation omx helsinki cth1v said monday 16 june changing pricing cycle due increase raw material price
neutral,finnish construction company yit hel yty1v said agreed take german facility engineering facility system firm caverion eur73m usd90 3
neutral,finnish fiber plastic producer suominen corporation omx helsinki suy1v reported wednesday 22 october operating loss eur0 8 net sale eur55 2 third quarter 2008
neutral,finnish neste oil previously list fallen list completely
neutral,finnish silicon wafer technology company okmetic oyj omx helsinki okm1v said wednesday 17 september invest eur6m sensor wafer business 2009
neutral,finnish silicon wafer maker okmetic oyj said september 17 2008 invest total 15 mln euro 213 mln sensor wafer business
negative,finnish sport equipment company amer sport said decided lay 370 worker salomon division france
neutral,fiskars also engaged global supply marine energy equipment solution service associated company wartsila corporation
neutral,fiskars r founded 1649 one oldest company world largest manufacturer lightweight stainless steel scissors u
neutral,fl group private equity division manages operating company including icelandair group fl travel group bluebird sterling
neutral,following acquisition panostaja establish new business unit focus heat treatment metal
neutral,following demerger vice president group pharmaceutical trade finland jukka niemi appointed managing director oriola addition current responsibility
neutral,following divestment fiskars outdoor unit comprise brand gerber silva buster focus multitools knife compass mobile lighting pedometer aluminium boat
neutral,following issue number share swedish company grow 9
neutral,following transaction tulikivi restructured operation soapstone fireplace business natural stone product business ceramic product business unit
neutral,2009 net profit eur 3 million company paid dividend eur 130 apiece
neutral,2009 net profit eur3m company paid dividend eur1 30 apiece
neutral,fortum considering taking part nuclear energy project outside finland
neutral,2003 emphasis kyro strategy glaston growth
neutral,garmin fell 45 percent 3453 133 pm new york google slid 07 percent 57650
neutral,ge building facility wind power developer invenergy wind llc
neutral,glaston headquartered tampere finland growing international glass technology company
neutral,group net sale third quarter 2007 totaled eur 1423 mn operating profit eur 43 mn
neutral,g engineering install valve liquefied natural gas lng plant built uae lng extraction gas plant operator gasco ruwais uae
neutral,guangdong october 26 sinocast nokia telecommunication dongguan branch entered letter intent open nokia class qingyuan polytechnic qingyuan city guangdong province
neutral,join technopolis kone held various position within group recently director service business business development kone middle eastern operation
neutral,high wind also toppled three semitrailer i15 north barstow
neutral,hk ruokatalo target know consumer
neutral,honkarakenne customer project one biggest real estate company kazakhstan according company
neutral,however production almost entirely labor intensive based small investment
positive,2006 company intends invest significantly expanding distribution maintenance network
neutral,2007 etteplan turnover eur125 2
neutral,2007 group net sale stood eur 42 million 1445 employee
neutral,2007 etteplan reported turnover eur125 2
neutral,2008 avc systemhaus net sale eur 10 million usd 71
neutral,2008 stockmann earned 3398 million lat profit 48012 million lat turnover
neutral,2010 sanoma magazine expects net sale 2009 level
neutral,addition company considering start production russia
negative,addition company reduce maximum ten job
neutral,addition kazakh delegation visit finland sitra investment fund honkarakenne ltd nokia headquarters study teliasonera ltd jsc activity
neutral,addition stake megafon telecominvest currently owns 100 share web plus st petersburg payphones 51 telecom equipment producer peterservis number minor asset
positive,addition russia seek additional growth ukraine
neutral,addition software development new design unit provide mechanical engineering electronics design
neutral,addition verification identity digital signature new stateapproved mobile id enables cast vote election well
neutral,april 2010 olvi range cider expand strawberryrhubarb applepear cider green bottle new shape
neutral,apriljune 2008 scanfil net sale totalled eur 587 mn operating profit eur 66 mn
positive,banking sampo unchanged 1424 eur nordea rose 042 pct 951 eur
neutral,finland alma medium focus quality developing chain operation
neutral,finland five largest brand control 90 beer market
negative,finland finnish pharmaceutical company orion corporation omx helsinki ornav said wednesday 7 january concluded personnel negotiation finland reduce number personnel 205
neutral,july quadriga capital sold lewa gmbh pumpmaking business japan nikkiso co
neutral,november finnish government decreased ownership company 311 percent 38 percent
neutral,sweden agreement cover data communication service well
neutral,automobile space maruti searched brand car
positive,autumn plan expand service st petersburg moscow launch service yekaterinburg russia flying three time week
neutral,beginning negotiation estimated number reduction 50 maximum
neutral,czech republic profiling unit ostrava closed machinery relocated ruukki bigger plant hungary poland romania end first quarter 2009
neutral,czech republic smaller profiling unit ostrava closed machinery gradually relocated ruukki bigger plant hungary poland romania end first quarter 2009
neutral,first quarter 2008 sacanfil net sale totalled eur 500 mn operating profit eur 47 mn
neutral,third quarter 2007 net sale totaled eur 2595 mn operating profit eur 388 mn
neutral,incap contract manufacturing service pvt ltd subsidiary incap corporation finland acquiring manufacturing unit tv electronic ltd tumkur near bangalore rs40 crore
neutral,inha work invested product development market research
neutral,come complete lcd touch screen system selection chosen function price start around pound 4805 mark
neutral,grew finland norway denmark baltic country
neutral,includes option additional 30 communal building site well construction supervision work construction site
neutral,developed symbian software licensing consortium led nokia
neutral,estimated consolidated turnover kausta guder reach lt 53mn u 2253 mn eur 1535 mn 2007
neutral,first application market invoice purchase requisition approval mobile device
neutral,owns 80565 share amer sport corporation equaling 011 company share capital voting right
neutral,posted turnover 45 mln euro 61 mln operating profit 15 mln euro 20 mln 2006
neutral,ixonos finance acquisition 38 mln euro 52 mln loan
neutral,jñrvisuomen portti also planning reduce use sodium nitrite
neutral,karachi sept 14 ixonos world leader development integration solution handheld device announced implementing touch screen mobile user interface solution intel atom processor z6xx based smartphones
neutral,kaukotelko centralized administration dissolved appropriate part transferred operating activity group administration end year
neutral,kemira rd organization comprises approximately 750 people company said
negative,konecranes previously communicated estimated reduction 1600 employee group level 2009
neutral,lt also acquired 50 pct stake local sector company salvor oy beginning september 2007
neutral,laavainen said benecol well known europe u market 15 year
neutral,latin america currently account approximately 40 sale tecnotree company president ceo eero mertano recently told bnamericas
positive,latvenergo ordered significant expansion tekla xpower network information system
neutral,lcs service cover whole life cycle software information system process modelling tailored software development hosting service solution management maintenance support
positive,lemcon also signed precontract purchase park entire 130hectare site
neutral,lieksaare oy earlier regarded control saarelainen oy individual shareholder shareholder agreement
neutral,liquid handling product include electronic mechanical pipette disposable tip well pipette maintenance calibration service research institution healthcare industrial laboratory
neutral,adp news jan 13 2009 finnish industrial environmental measurement equipment maker vaisala oyj omx vaias said yesterday develop operational reference radiosonde climate change observation
neutral,adpnews dec 23 2009 norwegian financial service group sparebank 1 gruppen osl sbgrp said board director appointed today jarle haug managing director claim collection subsidiary sparebank 1 gruppen finan
neutral,mñkelñ demanding new board company well discussion merger alma medium medium company talentum
neutral,marathon estimate value remaining stake protalix 27 million
neutral,margin call zanadvorov given chance make purchase credit deutsche bank usd 560 million
neutral,marimekko considering measure matter
neutral,marketing use tikkurila existing infra structure local knowledge russia
neutral,metsaliitto sell 11 million b share neomarkka accounting 183 pct neomarkka equity 127 pct voting right
neutral,moreover konecranes kito intend transfer hoist distribution business konecranes japanese joint venture mhs konecranes kito
neutral,growth beer consumption took place far east latin america africa
neutral,new substation support edge technology enables faster data traffic
neutral,raw material come europe u paid euro u dollar sale take place ruble
neutral,recently founded virent energy system inc 80 person catalytic biofuels company president ceo led company multiple financing defined company market strategy secured company first customer
neutral,motorola accounted 115 percent south korean handset market end april samsung held 55 percent lg electronics 19 percent according koreabased atlas research group
neutral,motorola inc united state came second shipment 2174 million unit 213 percent market share followed south korea samsung electronics co shipment 1180 million unit 116 percent share
neutral,mr jortikka president base metal division outotec oyj finland executive committee outotec
neutral,mr kr vasantha appointed managing director incap contract manufacturing service pvt ltd
neutral,mr doring eaton since 1989 acted business unit manager eaton power control business unit since january 2007
neutral,mr koistinen join nokia siemens network held various senior sale management business development position since 1997
neutral,mr mcdonald started evening set featuring hit solo career doobie brother year selection rb cover song met mixed result
neutral,mreal corporation stock exchange announcement 29 september 2006 415 pm kyro corporation mreal corporation metsaliitto group subsidiary agreed arrangement give mreal option purchase kyroskoski natural gas powerplant kyro
neutral,mreal plan discontinue production standard coated fine paper hallein gohrsmhle mill
neutral,neste oil offer outplacement service 111 employee reduced
neutral,news corp myspacecom web site display submission expanded broadband emmy award part effort identify aspiring video artist
neutral,niam offer financial investor high return via investment fund turn invest type property
neutral,change regarding virala oy ab ownership share tiimari taken place
neutral,financial detail deployment disclosed
neutral,financial pricing detail disclosed
neutral,planned closing date provided
neutral,service pricing detail disclosed
neutral,nordea bank ab publ hold 6000 alma medium share representing 0008 share capital voting right
neutral,nordea pankki suomi oyj ownership stonesoft corporation decreased 120
neutral,nordea coordinate syndicated loan
neutral,nordstjernan used option buy another 224 stake salcomp share vote
neutral,nviro operates processing facility independently well partnership municipality
neutral,okmetic closed plant espoo early 2004 production line site moved okmetic plant vantaa finland texas usa
neutral,okmetic global customer base sale network production plant finland u contract manufacturer japan china
neutral,preliminary estimate hotel operate brand novotel
neutral,one largest project magazine division sanomawsoy sanoma magazine international 2006 became launch russian magazine gloriya
neutral,operating profit operation finland period review totaled eur 113 mn remaining 2005 level
neutral,oppohjola group capital adequacy ratio act credit institution stood 121 tier 1 ratio 121
neutral,customer include company energy process industry sector particular
neutral,key geographical market europe russian federation middleeast southafrica japan
neutral,tool specifically designed need business user ict expert mind
neutral,outotec delivery cover engineering supply construction circulating fluid bed calcination plant capacity 1600 ton alumina per day
neutral,ovum press 60 stake joint venture imsm hold 40 stake
neutral,panostaja owns 6877 pct share capital voting right suomen helasto share following exchange share carried may 30 2007
neutral,panostaja plc today acquired entire share capital suomen graafiset palvelut ltd provider printing service
neutral,paper company mreal calculated 100000 biscuit carton made using 25gsm lighter board co2 saved course 12 month would equal generated driving 1000 km car
negative,paper stock among biggest faller stora enso 230 pct 1401 eur mreal 286 pct 509 eur upmkymmene 114 pct lower 1910 eur
neutral,part reduction made retirement arrangement
neutral,payment acquired share made cash price per share eur 1 plus administration fee
neutral,pct lower 444210
neutral,pharmaceutical market czech republic global research data service published recently market analysis pharmaceutical market czech republic
neutral,pharmaceutical market italy global research data service published recently market analysis pharmaceutical market italy
neutral,pharmaceutical market netherlands global research data service published recently market analysis pharmaceutical market netherlands
neutral,previously projected figure slightly lower 2009
neutral,previously company expected 2008 financial performance remain level 2008
neutral,profit tax totaled eur 121 mn
neutral,qpr processguide available system solution centralized storage management process content well standalone desktop version qpr processguide xpress
neutral,quartal oy owns 2094063 share satama interactive plc represents 519 per cent share capital voting right
neutral,renesas mobile europe ltd approximately 470 employee oulu
neutral,rihko said sale enable company concentrate grainbased business
neutral,rihko started manage raisio benecol business summer 2006 heading tobacco company altadis european operation
neutral,rim revamped blackberry o ui 60 version mobile operating system
neutral,rimi supermarket key customer magistral center
neutral,rimvesta controlled estonianowned real estate development company ell nekilnojamas turtas member merko largest construction group baltic country
neutral,risto raty tekla executive vice president said tekla structure archicad cover entire design documentation workflow throughout construction project
neutral,rohwedder group automotive supply telecommunication electronics industry provider customer europe north america asia
neutral,rosa one bestknown duckburg illustrator
neutral,rsa share closed 1569 p time going press
neutral,rubin say expects capman announce 12 additional transaction 2009
neutral,russia video international group hold controlling stake russian medium venture
neutral,outokumpu technology business begin trading nordic exchange helsinki starting oct 10 becoming sixth company list exchange year company said friday
positive,salo finland 29 august 2006 benefon today announced plan strengthen inhouse technology platform licensing complete mobile software platform opna longstanding technology partner pollex
neutral,sampo group become major shareholder nordea owns trygvesta main competitor p c insurance
neutral,scanfil holding include 100 contract electronics manufacturer scanfil em group
neutral,since registration share subscribed directed share issue new number panostaja share voting right 41733110
neutral,stora enso business north america annual capacity 3 million ton employ 4350 people
neutral,stora enso receive 199 pct equity interest combined company
neutral,stora due release fourthquarter 2009 fullyear earnings feb 4
neutral,storengy gdf suez company dedicated underground storage natural gas
positive,strand associate expanding madison corporate headquarters space add 100 employee engineering firm
neutral,talentum acquired 475 pct stake varesvuo partner 1997 remaining 2002 2005
neutral,technopolis st petersburg telecommunication university russian support fund legislative initiative signed protocol intent may year set technopark st petersburg base st petersburg telecommunication university
neutral,technopolis finnish operation oulu vantaa espoo lappeenranta jyvaskyla tampere also preparing expand operation russia
neutral,technopolis set aside plot land measuring 46 hectare build park mikkonen said
neutral,tekla group net sale 2006 approximately 50 million euro operating result 136 million euro
neutral,teleste expects start delivery end 2009
neutral,thanks extensive industry operation experience cybercom offer strategic technological expertise market telecom industry medium public sector retail banking financial service
neutral,address also happens house italian megamart eataly meaning come kid going toy building
neutral,3c expo signature show dongguan supported dongguan municipal government every year featuring computer accessory software communication network product
neutral,acquired business main asset mobile authentication signing solution branded tectia mobileid provides authentication web email sslvpn m sharepoint tectia secure solution application resource
neutral,acquisition part ramirent central eastern european growth strategy
positive,acquisition part ramirent strategy strengthen position selected location
neutral,agreement includes application maintenance support service
neutral,agreement includes entire process managing mercator supply chain region company currently present
neutral,america represents 25 gemalto billing latin america one fastest growing region company
